date,code,open,high,low,close,preclose,volume,amount,pctChg
2014-12-05,sh.000001,2926.5730,2978.0290,2813.0520,2937.6470,2899.4560,64050029568,639191011328.0000,1.317175
2014-12-08,sh.000001,2907.8150,3041.6570,2879.8470,3020.2580,2937.6470,58757089024,593478049792.0000,2.812152
2014-12-09,sh.000001,2992.4900,3091.3240,2834.5920,2856.2690,3020.2580,77199839232,793361276928.0000,-5.429636
2014-12-10,sh.000001,2855.9400,2946.7070,2807.6780,2940.0060,2856.2690,51288691200,534989955072.0000,2.931694
2014-12-11,sh.000001,2912.3460,2965.6750,2892.6110,2925.7430,2940.0060,48263273216,479801446400.0000,-0.485141
2014-12-12,sh.000001,2929.3600,2962.5100,2914.9560,2938.1730,2925.7430,40948081152,420410249216.0000,0.424855
2014-12-15,sh.000001,2921.4460,2960.2270,2890.9040,2953.4210,2938.1730,40037169408,411487141888.0000,0.518955
2014-12-16,sh.000001,2953.8110,3021.8970,2943.9120,3021.5180,2953.4210,45384272384,492716183552.0000,2.305705
2014-12-17,sh.000001,3031.9520,3076.5990,2993.3330,3061.0200,3021.5180,54250317824,580338606080.0000,1.307354
2014-12-18,sh.000001,3062.8010,3089.7910,3030.3190,3057.5210,3061.0200,43590495232,466524524544.0000,-0.114309
2014-12-19,sh.000001,3053.0750,3117.5270,3018.4210,3108.5960,3057.5210,52107351040,515580289024.0000,1.670469
2014-12-22,sh.000001,3129.2670,3189.8670,3090.5090,3127.4450,3108.5960,67937191424,624481484800.0000,0.606355
2014-12-23,sh.000001,3085.0800,3136.8380,3025.6670,3032.6120,3127.4450,43776240128,419467702272.0000,-3.032284
2014-12-24,sh.000001,3039.2060,3050.5070,2934.9110,2972.5320,3032.6120,37680524544,378726756352.0000,-1.981133
2014-12-25,sh.000001,2992.4620,3073.3450,2969.8740,3072.5360,2972.5320,37694777600,379017699328.0000,3.364267
2014-12-26,sh.000001,3078.0050,3164.1550,3064.1760,3157.6030,3072.5360,46070093056,488915103744.0000,2.768630
2014-12-29,sh.000001,3212.5590,3223.8600,3126.9440,3168.0160,3157.6030,51011143936,555904356352.0000,0.329778
2014-12-30,sh.000001,3160.8010,3190.2990,3130.3530,3165.8150,3168.0160,39772531968,437263253504.0000,-0.069481
2014-12-31,sh.000001,3172.5970,3239.3570,3157.2590,3234.6770,3165.8150,40599852032,432319844352.0000,2.175177
2015-01-05,sh.000001,3258.6270,3369.2810,3253.8830,3350.5190,3234.6770,53135239168,549760106496.0000,3.581255
2015-01-06,sh.000001,3330.7990,3394.2240,3303.1840,3351.4460,3350.5190,50166169600,532398465024.0000,0.027667
2015-01-07,sh.000001,3326.6490,3374.8960,3312.2110,3373.9540,3351.4460,39191888128,436416700416.0000,0.671592
2015-01-08,sh.000001,3371.9570,3381.5660,3285.0950,3293.4560,3373.9540,37113116928,399230296064.0000,-2.385867
2015-01-09,sh.000001,3276.9650,3404.8340,3267.5090,3285.4120,3293.4560,41024087296,458648010752.0000,-0.244240
2015-01-12,sh.000001,3258.2130,3275.1850,3191.5820,3229.3160,3285.4120,32206467840,366273060864.0000,-1.707432
2015-01-13,sh.000001,3223.5420,3259.3860,3214.4120,3235.3010,3229.3160,23072575488,273588772864.0000,0.185337
2015-01-14,sh.000001,3242.3370,3268.4830,3193.9780,3222.4370,3235.3010,24019074560,267204530176.0000,-0.397614
2015-01-15,sh.000001,3224.0700,3337.0840,3207.5450,3336.4550,3222.4370,28254624000,330610536448.0000,3.538256
2015-01-16,sh.000001,3343.6030,3400.3180,3340.4900,3376.4950,3336.4550,33987675392,392253902848.0000,1.200077
2015-01-19,sh.000001,3189.7270,3262.2070,3095.0660,3116.3510,3376.4950,40109879040,409885990912.0000,-7.704558
2015-01-20,sh.000001,3114.5600,3190.2450,3100.4770,3173.0520,3116.3510,35708081152,416295211008.0000,1.819465
2015-01-21,sh.000001,3189.0850,3337.0040,3178.3430,3323.6110,3173.0520,41095602432,473758666752.0000,4.744929
2015-01-22,sh.000001,3327.3190,3352.3840,3293.9780,3343.3440,3323.6110,35338296064,407874068480.0000,0.593719
2015-01-23,sh.000001,3357.0960,3406.7860,3328.2930,3351.7640,3343.3440,36624923904,420979535872.0000,0.251841
2015-01-26,sh.000001,3347.2570,3384.7980,3321.3150,3383.1820,3351.7640,31754100736,358427471872.0000,0.937356
2015-01-27,sh.000001,3389.8530,3390.2160,3290.2190,3352.9600,3383.1820,37451755008,418298871808.0000,-0.893299
2015-01-28,sh.000001,3325.7220,3354.8020,3294.6550,3305.7380,3352.9600,30192709376,341564301312.0000,-1.408365
2015-01-29,sh.000001,3258.9970,3286.7860,3234.2410,3262.3050,3305.7380,27465861376,296424501248.0000,-1.313870
2015-01-30,sh.000001,3273.7470,3288.5030,3210.3080,3210.3630,3262.3050,25831254784,284265652224.0000,-1.592184
2015-02-02,sh.000001,3148.1360,3175.1340,3122.5720,3128.3000,3210.3630,25086162944,266849959936.0000,-2.556190
2015-02-03,sh.000001,3156.0860,3207.9350,3129.7320,3204.9070,3128.3000,24819216384,283355955200.0000,2.448836
2015-02-04,sh.000001,3212.8220,3238.9820,3171.1440,3174.1260,3204.9070,24909808640,290155155456.0000,-0.960434
2015-02-05,sh.000001,3251.2120,3251.2120,3135.8190,3136.5310,3174.1260,30613930496,348266954752.0000,-1.184420
2015-02-06,sh.000001,3120.0900,3129.5390,3052.9390,3075.9070,3136.5310,24674966528,266502787072.0000,-1.932837
2015-02-09,sh.000001,3063.5100,3119.0340,3049.1110,3095.1240,3075.9070,20610838272,240719679488.0000,0.624760
2015-02-10,sh.000001,3090.4900,3142.0990,3084.2530,3141.5930,3095.1240,19381713920,225084911616.0000,1.501361
2015-02-11,sh.000001,3145.7650,3166.4210,3139.0520,3157.7040,3141.5930,17284009472,210862551040.0000,0.512832
2015-02-12,sh.000001,3157.9590,3181.7660,3134.2440,3173.4160,3157.7040,19459230976,229691580416.0000,0.497574
2015-02-13,sh.000001,3186.8080,3237.1590,3182.7940,3203.8270,3173.4160,26129043712,293017677824.0000,0.958301
2015-02-16,sh.000001,3206.1370,3228.8460,3195.8840,3222.3630,3203.8270,22379742976,265950695424.0000,0.578562
2015-02-17,sh.000001,3230.8840,3255.7250,3230.7720,3246.9060,3222.3630,22833262336,263340052480.0000,0.761645
2015-02-25,sh.000001,3256.4790,3257.2230,3215.5520,3228.8430,3246.9060,23334809344,265143353344.0000,-0.556314
2015-02-26,sh.000001,3222.1510,3300.6160,3202.1880,3298.3590,3228.8430,30126387456,334347476992.0000,2.152965
2015-02-27,sh.000001,3296.8310,3324.5460,3291.0070,3310.3030,3298.3590,29916371712,335019569152.0000,0.362122
2015-03-02,sh.000001,3332.7210,3336.7600,3298.6690,3336.2850,3310.3030,34644567040,410259558400.0000,0.784881
2015-03-03,sh.000001,3317.6950,3317.6950,3260.4290,3263.0520,3336.2850,38204461824,441593479168.0000,-2.195044
2015-03-04,sh.000001,3264.1820,3286.5880,3250.4840,3279.5330,3263.0520,29363952128,346789769216.0000,0.505078
2015-03-05,sh.000001,3264.0850,3266.6380,3221.6660,3248.4760,3279.5330,32066358528,373579997184.0000,-0.946991
2015-03-06,sh.000001,3248.0360,3266.9330,3234.5330,3241.1870,3248.4760,28291579136,328344154112.0000,-0.224384
2015-03-09,sh.000001,3224.3140,3307.7020,3198.3700,3302.4080,3241.1870,32149543936,359927521280.0000,1.888843
2015-03-10,sh.000001,3289.0850,3309.9150,3277.0950,3286.0680,3302.4080,28581757440,329955975168.0000,-0.494786
2015-03-11,sh.000001,3289.5940,3325.0540,3278.4710,3290.9000,3286.0680,28298553600,327573065728.0000,0.147039
2015-03-12,sh.000001,3314.8130,3360.0540,3300.4880,3349.3230,3290.9000,35729510400,407192391680.0000,1.775292
2015-03-13,sh.000001,3359.4880,3391.2550,3352.1500,3372.9110,3349.3230,32841015552,374041423872.0000,0.704258
2015-03-16,sh.000001,3391.1580,3449.3050,3377.0870,3449.3050,3372.9110,39913243136,479355310080.0000,2.264929
2015-03-17,sh.000001,3469.6030,3504.1230,3459.6940,3502.8470,3449.3050,52093950720,601500659712.0000,1.552255
2015-03-18,sh.000001,3510.5010,3577.6620,3503.8530,3577.3010,3502.8470,54521714432,617366990848.0000,2.125531
2015-03-19,sh.000001,3576.0190,3600.6840,3546.8440,3582.2710,3577.3010,53734661376,612249694208.0000,0.138931
2015-03-20,sh.000001,3587.0840,3632.3380,3569.3800,3617.3180,3582.2710,51666166784,651771977728.0000,0.978349
2015-03-23,sh.000001,3640.1040,3688.2490,3635.4850,3687.7280,3617.3180,53606283264,661574619136.0000,1.946467
2015-03-24,sh.000001,3692.5690,3715.8730,3600.6980,3691.4100,3687.7280,63955467008,754884734976.0000,0.099842
2015-03-25,sh.000001,3680.9530,3693.1510,3634.5590,3660.7270,3691.4100,52188634880,645498916864.0000,-0.831196
2015-03-26,sh.000001,3641.9420,3707.3180,3615.0110,3682.0950,3660.7270,48864720384,619515613184.0000,0.583707
2015-03-27,sh.000001,3686.1340,3710.4770,3656.8310,3691.0960,3682.0950,40894516480,509298462720.0000,0.244453
2015-03-30,sh.000001,3710.6120,3795.9350,3710.6120,3786.5680,3691.0960,56470235392,692125351936.0000,2.586553
2015-03-31,sh.000001,3822.9870,3835.5670,3737.0430,3747.8990,3786.5680,56167603712,721294946304.0000,-1.021220
2015-04-01,sh.000001,3748.3400,3817.0820,3742.2130,3810.2940,3747.8990,44745831936,592418304000.0000,1.664800
2015-04-02,sh.000001,3827.6890,3835.4510,3775.8940,3825.7840,3810.2940,47929967360,632028909568.0000,0.406530
2015-04-03,sh.000001,3803.3830,3864.4050,3792.2110,3863.9290,3825.7840,47303331072,635651330048.0000,0.997051
2015-04-07,sh.000001,3899.4200,3961.6660,3891.7280,3961.3780,3863.9290,57044753408,746424000512.0000,2.522018
2015-04-08,sh.000001,3976.5320,4000.2200,3903.6480,3994.8110,3961.3780,61808541952,839159308288.0000,0.843977
2015-04-09,sh.000001,4006.1300,4016.3960,3900.0270,3957.5340,3994.8110,58517682432,816710897664.0000,-0.933138
2015-04-10,sh.000001,3947.4920,4040.3480,3929.3190,4034.3100,3957.5340,48428361984,668504174592.0000,1.939999
2015-04-13,sh.000001,4072.7230,4128.0720,4057.2930,4121.7150,4034.3100,58981422592,781667344384.0000,2.166536
2015-04-14,sh.000001,4125.7820,4168.3460,4091.2570,4135.5650,4121.7150,61068354048,814645190656.0000,0.336028
2015-04-15,sh.000001,4135.6480,4175.4940,4069.0070,4084.1630,4135.5650,61300581120,773125881856.0000,-1.242922
2015-04-16,sh.000001,4055.9160,4195.3050,4031.2440,4194.8230,4084.1630,55124295680,712082436096.0000,2.709494
2015-04-17,sh.000001,4254.7230,4317.2230,4238.9100,4287.2960,4194.8230,70170619904,915633037312.0000,2.204447
2015-04-20,sh.000001,4301.3520,4356.0010,4190.6810,4217.0770,4287.2960,85713281024,1147600604260.0000,-1.637833
2015-04-21,sh.000001,4212.1850,4294.3750,4188.5690,4293.6230,4217.0770,63447062784,862447783936.0000,1.815141
2015-04-22,sh.000001,4304.5970,4400.1920,4297.9510,4398.4950,4293.6230,68030508544,976876961792.0000,2.442508
2015-04-23,sh.000001,4414.4850,4444.4100,4358.8430,4414.5080,4398.4950,66734466048,963024928768.0000,0.364049
2015-04-24,sh.000001,4355.9510,4416.3750,4318.1190,4393.6860,4414.5080,62855499520,916872937472.0000,-0.471667
2015-04-27,sh.000001,4441.9290,4529.7350,4441.9290,4527.3960,4393.6860,67108852224,975242092544.0000,3.043230
2015-04-28,sh.000001,4527.6350,4572.3910,4432.9040,4476.2140,4527.3960,76767641600,1061172125700.0000,-1.130498
2015-04-29,sh.000001,4446.1190,4499.9450,4398.6390,4476.6200,4476.2140,51983420160,752401784832.0000,0.009076
2015-04-30,sh.000001,4483.0130,4507.3440,4441.0540,4441.6550,4476.6200,52672797440,774349213696.0000,-0.781065
2015-05-04,sh.000001,4441.3430,4487.5690,4387.4250,4480.4640,4441.6550,49417339904,717540810752.0000,0.873753
2015-05-05,sh.000001,4479.8480,4488.8650,4282.2370,4298.7070,4480.4640,57285859584,805566078976.0000,-4.056652
2015-05-06,sh.000001,4311.6410,4376.3530,4187.3680,4229.2660,4298.7070,48173299200,716536205312.0000,-1.615391
2015-05-07,sh.000001,4197.8960,4213.7640,4108.0090,4112.2140,4229.2660,39456665344,540206292992.0000,-2.767673
2015-05-08,sh.000001,4152.9840,4206.8600,4099.0420,4205.9170,4112.2140,39742809344,559648657408.0000,2.278654
2015-05-11,sh.000001,4231.2710,4334.8770,4187.8200,4333.5840,4205.9170,48875051520,715246612480.0000,3.035414
2015-05-12,sh.000001,4342.3710,4402.3100,4317.9750,4401.2190,4333.5840,52186640896,793463721984.0000,1.560723
2015-05-13,sh.000001,4402.3770,4415.6290,4342.4810,4375.7600,4401.2190,51049047552,780754935808.0000,-0.578464
2015-05-14,sh.000001,4372.8160,4397.7450,4329.0420,4378.3120,4375.7600,44907793408,669882273792.0000,0.058327
2015-05-15,sh.000001,4366.8220,4366.8220,4278.5530,4308.6910,4378.3120,43970619904,665965617152.0000,-1.590135
2015-05-18,sh.000001,4277.8950,4324.8260,4260.5090,4283.4910,4308.6910,38005745152,594559492096.0000,-0.584858
2015-05-19,sh.000001,4285.7770,4418.4030,4285.7770,4417.5520,4283.4910,43673522432,693812588544.0000,3.129703
2015-05-20,sh.000001,4434.9790,4520.5380,4432.2790,4446.2880,4417.5520,51410622208,806080532480.0000,0.650504
2015-05-21,sh.000001,4456.4350,4530.4790,4438.2580,4529.4210,4446.2880,46499652096,729080614912.0000,1.869713
2015-05-22,sh.000001,4584.9840,4658.2720,4562.9890,4657.5960,4529.4210,65559128832,1007173226500.0000,2.829838
2015-05-25,sh.000001,4660.0750,4814.6710,4656.8250,4813.7970,4657.5960,68246139136,1079295627260.0000,3.353676
2015-05-26,sh.000001,4854.8500,4911.6850,4779.0750,4910.8970,4813.7970,70489284608,1138509348860.0000,2.017121
2015-05-27,sh.000001,4932.8460,4958.1560,4857.0560,4941.7140,4910.8970,68116537856,1116261777410.0000,0.627521
2015-05-28,sh.000001,4943.7420,4986.5030,4614.2410,4620.2660,4941.7140,78296461312,1247926026240.0000,-6.504783
2015-05-29,sh.000001,4603.4650,4698.1930,4431.5630,4611.7440,4620.2660,61126241024,955365593088.0000,-0.184448
2015-06-01,sh.000001,4633.0990,4829.5020,4615.2310,4828.7380,4611.7440,59338903552,934455504896.0000,4.705241
2015-06-02,sh.000001,4844.7040,4911.5740,4797.5520,4910.5270,4828.7380,62374809856,998745751552.0000,1.693798
2015-06-03,sh.000001,4924.3800,4942.0650,4822.4420,4909.9780,4910.5270,61145383936,1010179936260.0000,-0.011177
2015-06-04,sh.000001,4912.9450,4947.9640,4647.4070,4947.1020,4909.9780,67495240192,1052270231550.0000,0.756093
2015-06-05,sh.000001,5016.0880,5051.6260,4898.0680,5023.0960,4947.1020,77224079360,1232300670980.0000,1.536134
2015-06-08,sh.000001,5045.6940,5146.9490,4997.4810,5131.8810,5023.0960,85503508480,1309924524030.0000,2.165689
2015-06-09,sh.000001,5145.9780,5147.4540,5042.9630,5113.5340,5131.8810,72989380608,1150808621060.0000,-0.357504
2015-06-10,sh.000001,5049.1960,5164.1620,5001.4890,5106.0360,5113.5340,59696900096,1006428192770.0000,-0.146631
2015-06-11,sh.000001,5101.4400,5122.4570,5050.7650,5121.5920,5106.0360,56399052288,974670610432.0000,0.304652
2015-06-12,sh.000001,5143.3430,5178.1910,5103.4010,5166.3500,5121.5920,62562785536,1060167438340.0000,0.873914
2015-06-15,sh.000001,5174.4180,5176.7940,5048.7420,5062.9930,5166.3500,63780398336,1064991965180.0000,-2.000579
2015-06-16,sh.000001,5004.4120,5029.6840,4842.1000,4887.4320,5062.9930,55080140800,895420555264.0000,-3.467535
2015-06-17,sh.000001,4890.5510,4983.6580,4767.2160,4967.8980,4887.4320,53710116864,830266748928.0000,1.646382
2015-06-18,sh.000001,4942.5200,4966.7670,4780.8730,4785.3560,4967.8980,50744089856,785845075968.0000,-3.674431
2015-06-19,sh.000001,4689.9290,4744.0810,4476.5010,4478.3640,4785.3560,45268962560,685458198528.0000,-6.415243
2015-06-23,sh.000001,4471.6130,4577.9390,4264.7720,4576.4920,4478.3640,47352612864,693617192960.0000,2.191167
2015-06-24,sh.000001,4604.5790,4691.7680,4552.1280,4690.1500,4576.4920,54300370944,815062691840.0000,2.483511
2015-06-25,sh.000001,4711.7630,4720.7010,4483.5480,4527.7790,4690.1500,57279753216,865379729408.0000,-3.461960
2015-06-26,sh.000001,4399.9330,4456.8960,4139.5300,4192.8740,4527.7790,56521787392,787835744256.0000,-7.396668
2015-06-29,sh.000001,4289.7710,4297.4750,3875.0500,4053.0310,4192.8740,67378635008,904271396864.0000,-3.335254
2015-06-30,sh.000001,4006.7540,4279.9690,3847.8800,4277.2220,4053.0310,70917664768,941524660224.0000,5.531445
2015-07-01,sh.000001,4214.1500,4317.0530,4043.3670,4053.7000,4277.2220,59876942592,838070927360.0000,-5.225873
2015-07-02,sh.000001,4058.6240,4080.3870,3795.2530,3912.7670,4053.7000,58601561088,736006856704.0000,-3.476648
2015-07-03,sh.000001,3793.7120,3927.1270,3629.5560,3686.9150,3912.7670,54816311040,648054099968.0000,-5.772182
2015-07-06,sh.000001,3975.2140,3975.2140,3653.0370,3775.9120,3686.9150,83113930752,943420424192.0000,2.413863
2015-07-07,sh.000001,3654.7780,3750.5700,3585.3990,3727.1250,3775.9120,69881868288,776072544256.0000,-1.292062
2015-07-08,sh.000001,3467.3990,3599.2530,3421.5250,3507.1920,3727.1250,68035692288,700248338432.0000,-5.900878
2015-07-09,sh.000001,3432.4540,3748.4790,3373.5400,3709.3300,3507.1920,65691461120,673310982144.0000,5.763534
2015-07-10,sh.000001,3707.4580,3959.2190,3677.4350,3877.8030,3709.3300,58636425472,680434151424.0000,4.541869
2015-07-13,sh.000001,3918.9900,4030.1950,3858.6370,3970.3880,3877.8030,64348900608,782430543872.0000,2.387562
2015-07-14,sh.000001,3958.3730,4035.4350,3855.5600,3924.4870,3970.3880,67055879936,830074683392.0000,-1.156080
2015-07-15,sh.000001,3874.9680,3914.2730,3741.2500,3805.7030,3924.4870,60130132480,700536524800.0000,-3.026744
2015-07-16,sh.000001,3758.5040,3877.5140,3688.4410,3823.1760,3805.7030,49225619968,569858936832.0000,0.459130
2015-07-17,sh.000001,3831.4200,3994.4770,3814.1470,3957.3520,3823.1760,48172626688,593066979328.0000,3.509543
2015-07-20,sh.000001,3948.4210,4021.3250,3927.1210,3992.1100,3957.3520,53910671360,688255569920.0000,0.878316
2015-07-21,sh.000001,3939.8980,4041.8190,3912.8010,4017.6750,3992.1100,50428802816,646416846848.0000,0.640387
2015-07-22,sh.000001,3996.4270,4042.3380,3960.8640,4026.0450,4017.6750,52073222400,678831919104.0000,0.208326
2015-07-23,sh.000001,4022.2680,4132.6120,4019.0380,4123.9230,4026.0450,56358596608,743531876352.0000,2.431119
2015-07-24,sh.000001,4124.7550,4184.4490,4044.8310,4070.9080,4123.9230,62742486016,843022069760.0000,-1.285545
2015-07-27,sh.000001,3985.5700,4051.1590,3720.4440,3725.5580,4070.9080,55600324608,721298087936.0000,-8.483362
2015-07-28,sh.000001,3573.1430,3762.5260,3537.3580,3663.0020,3725.5580,56333004288,685057523712.0000,-1.679108
2015-07-29,sh.000001,3689.8250,3792.0720,3612.0640,3789.1680,3663.0020,43435208448,557491965952.0000,3.444334
2015-07-30,sh.000001,3773.7880,3844.3740,3685.9560,3705.7660,3789.1680,45794322688,615977922560.0000,-2.201060
2015-07-31,sh.000001,3655.6670,3729.5120,3620.1650,3663.7260,3705.7660,35095574528,460472254464.0000,-1.134449
2015-08-03,sh.000001,3614.9900,3648.9430,3549.4960,3622.9050,3663.7260,36396873216,445991591936.0000,-1.114195
2015-08-04,sh.000001,3621.8550,3757.0290,3601.2890,3756.5450,3622.9050,36290166528,464036241408.0000,3.688750
2015-08-05,sh.000001,3745.6460,3782.3520,3676.3900,3694.5730,3756.5450,36642297856,483850276864.0000,-1.649705
2015-08-06,sh.000001,3625.5030,3710.5700,3614.7420,3661.5390,3694.5730,27407466240,357515149312.0000,-0.894120
2015-08-07,sh.000001,3692.6140,3756.7400,3686.3000,3744.2050,3661.5390,34075718400,445485031424.0000,2.257685
2015-08-10,sh.000001,3786.0330,3943.6240,3775.8540,3928.4150,3744.2050,49730432000,652622008320.0000,4.919868
2015-08-11,sh.000001,3928.8080,3970.3370,3891.1790,3927.9080,3928.4150,53892346112,712289931264.0000,-0.012908
2015-08-12,sh.000001,3881.2280,3937.7720,3871.1360,3886.3200,3927.9080,44268827904,597050257408.0000,-1.058780
2015-08-13,sh.000001,3869.9110,3955.7890,3838.1590,3954.5560,3886.3200,43007330304,578685517824.0000,1.755796
2015-08-14,sh.000001,3976.4060,4000.6840,3939.8350,3965.3350,3954.5560,46798821632,647466471424.0000,0.272573
2015-08-17,sh.000001,3947.8440,3994.5370,3907.3990,3993.6680,3965.3350,46043205888,626327678976.0000,0.714517
2015-08-18,sh.000001,3999.1340,4006.3370,3743.3940,3748.1640,3993.6680,54377082112,722467246080.0000,-6.147329
2015-08-19,sh.000001,3646.8030,3811.4270,3558.3830,3794.1090,3748.1640,47539623936,599513276416.0000,1.225795
2015-08-20,sh.000001,3754.5670,3788.0050,3663.6070,3664.2910,3794.1090,39006305792,501194993664.0000,-3.421564
2015-08-21,sh.000001,3609.9590,3652.8370,3490.5400,3507.7440,3664.2910,36992047872,450616483840.0000,-4.272235
2015-08-24,sh.000001,3373.4780,3388.3640,3191.8790,3209.9050,3507.7440,33467179264,358818881536.0000,-8.490895
2015-08-25,sh.000001,3004.1260,3123.0340,2947.9440,2964.9670,3209.9050,35232510976,358735781888.0000,-7.630692
2015-08-26,sh.000001,2980.7940,3092.0410,2850.7130,2927.2880,2964.9670,46669966336,461788983296.0000,-1.270805
2015-08-27,sh.000001,2978.0300,3085.4220,2906.4900,3083.5910,2927.2880,40030839808,404289306624.0000,5.339515
2015-08-28,sh.000001,3125.2630,3235.8380,3102.9450,3232.3500,3083.5910,44313692928,474631024640.0000,4.824214
2015-08-31,sh.000001,3203.5590,3207.8620,3109.1630,3205.9860,3232.3500,39743138304,431068602368.0000,-0.815630
2015-09-01,sh.000001,3157.8320,3180.3310,3053.7380,3166.6240,3205.9860,43243246848,420411621376.0000,-1.227768
