日期,当日成交净买额,买入成交额,卖出成交额,历史累计净买额,当日资金流入,当日余额,持股市值,领涨股,领涨股-涨跌幅,沪深300,沪深300-涨跌幅,领涨股-代码
2017-12-29,15.2565,58.921499999999995,43.665,0.34751595,16.41,243.59,530634475489.56,中国长城,9.95,3307.17,0.33,000066.SZ
2018-01-02,33.5706,83.1297,49.5591,0.35087301000000004,35.1312,224.86880000000002,540083503826.06,恒逸石化,10.01,3348.33,1.24,000703.SZ
2018-01-03,44.3083,108.5906,64.28229999999999,0.35530384000000004,46.29729999999999,213.7027,548197653910.85,建投能源,10.05,3369.11,0.62,000600.SZ
2018-01-04,43.4097,104.3973,60.9876,0.35964481,45.195699999999995,214.8043,558677847440.801,华贸物流,10.05,3385.71,0.49,603128.SH
2018-01-05,24.1145,86.1936,62.0791,0.36205626,26.06,233.94,561569903871.119,青岛啤酒,10.01,3391.75,0.18,600600.SH
2018-01-08,17.1081,90.80850000000001,73.7004,0.36376707,19.2548,240.7452,566960846391.88,苏宁环球,10.1,3409.48,0.52,000718.SZ
2018-01-09,28.4252,91.54690000000001,63.121700000000004,0.36660959000000004,30.761,229.239,579072449311.641,智飞生物,8.79,3413.9,0.13,300122.SZ
2018-01-10,15.492799999999999,93.1099,77.6171,0.36815886999999997,17.2718,242.7282,585087538673.78,广电运通,10.04,3421.83,0.23,002152.SZ
2018-01-11,0.73010000000001,78.7999,78.0698,0.36823188,2.35539999999999,257.64459999999997,582355516010.81,银之杰,10.02,3425.34,0.1,300085.SZ
2018-01-12,21.1973,77.638,56.4407,0.37035161,22.85,237.15,590985006853.831,一汽解放,10.05,3428.94,0.1,000800.SZ
2018-01-15,-17.5912,86.8983,104.4895,0.36859249,-16.402,276.402,590619712498.4,冀东水泥,10.01,3410.49,-0.54,000401.SZ
2018-01-16,22.9265,110.6965,87.77,0.37088514,25.3653,234.6347,594375409604.771,招商蛇口,10.02,3436.59,0.77,001979.SZ
2018-01-17,-8.2801,124.3544,132.6345,0.37005713,-6.4417,266.44169999999997,584647042158.91,国信证券,10.04,3444.67,0.24,002736.SZ
2018-01-18,18.0689,106.2007,88.1318,0.37186402,19.9374,240.06259999999997,587598141278.871,卫星化学,10.0,3474.75,0.87,002648.SZ
2018-01-19,10.4626,101.3022,90.83959999999999,0.37291028000000004,12.17,247.83,587581724095.281,张家港行,10.04,3487.86,0.38,002839.SZ
2018-01-22,21.710500000000003,111.0914,89.3809,0.37508133000000005,23.8418,236.1582,605052331246.759,格力电器,10.01,3501.36,0.39,000651.SZ
2018-01-23,26.6609,130.4826,103.8217,0.37774741999999994,28.579099999999997,231.4209,612139182567.231,豫光金铅,10.05,3546.5,1.29,600531.SH
2018-01-24,1.2256,110.3517,109.12610000000001,0.37786998,4.29950000000001,255.7005,608204917392.178,顺网科技,10.01,3559.47,0.37,300113.SZ
2018-01-25,22.239,115.0834,92.84440000000001,0.38009388,24.743499999999997,235.25650000000002,607109882424.671,中广核技,10.0,3548.31,-0.31,000881.SZ
2018-01-26,30.0346,108.9814,78.9468,0.38309734,31.81,228.19,614043964687.15,常山北明,10.04,3558.13,0.28,000158.SZ
2018-01-29,-8.2497,109.0047,117.2544,0.38227237000000003,-7.13190000000001,267.1319,595938195754.361,太钢不锈,9.94,3523.0,-0.99,000825.SZ
2018-01-30,4.067,103.4906,99.42360000000001,0.38267907,5.317799999999989,254.68220000000002,593100504446.53,普天科技,10.01,3488.01,-0.99,002544.SZ
2018-01-31,-0.55229999999999,96.321,96.8733,0.38262384,1.47620000000001,258.5238,600434040392.649,荣盛发展,8.09,3480.83,-0.21,002146.SZ
2018-02-01,2.7123000000000004,123.5385,120.82620000000001,0.38289507,4.2905000000000095,255.70950000000002,597122459835.671,西藏珠峰,5.56,3446.98,-0.97,600338.SH
2018-02-02,-1.5151,110.1529,111.66799999999999,0.38274356,0.16,259.84,600395222401.25,电投能源,10.04,3462.08,0.44,002128.SZ
2018-02-05,-34.6302,103.0712,137.7014,0.37928054,-32.6607,292.6607,588393305965.011,中材科技,10.0,3487.5,0.73,002080.SZ
2018-02-06,-97.9285,119.8833,217.8118,0.36948769000000004,-96.6418,356.6418,560456778789.65,创业慧康,10.0,3370.65,-3.35,300451.SZ
2018-02-07,17.165399999999998,166.3033,149.1379,0.37120422999999997,18.0249,241.9751,547968569198.66,蓝色光标,10.01,3309.26,-1.82,300058.SZ
2018-02-08,28.754099999999998,141.7392,112.9851,0.37407964,30.608800000000002,229.3912,554203835624.93,金达威,10.02,3262.05,-1.43,002626.SZ
2018-02-09,-26.0874,136.4648,162.5522,0.37147090000000005,-24.68,284.68,533313427416.161,方大特钢,7.08,3129.85,-4.05,600507.SH
2018-02-12,-12.5826,104.44969999999999,117.03229999999999,0.37021264000000004,-11.1278,271.1278,544802121867.141,卫宁健康,10.06,3154.13,0.78,300253.SZ
2018-02-13,-8.7866,82.09909999999999,90.8857,0.36933397999999995,-8.01189999999999,268.01189999999997,550648805786.3,海翔药业,10.04,3184.96,0.98,002099.SZ
2018-02-14,11.5492,62.8844,51.33520000000001,0.3704889,12.5307,247.4693,558483882187.481,太钢不锈,10.02,3199.16,0.45,000825.SZ
2018-02-22,23.709600000000002,102.25120000000001,78.5416,0.37285986,25.265,234.735,574835034094.851,绿盟科技,10.05,3268.56,2.17,300369.SZ
2018-02-23,17.7912,80.9813,63.1901,0.37463898,19.26,240.74,577456426768.739,雅化集团,9.98,3289.02,0.63,002497.SZ
2018-02-26,32.0958,95.01209999999999,62.9163,0.37784856,33.9376,226.06240000000003,589359437960.28,TCL中环,10.06,3329.57,1.23,002129.SZ
2018-02-27,26.0026,113.5773,87.57469999999999,0.38044882,26.948800000000002,233.0512,582146919290.431,航发控制,10.04,3292.07,-1.13,000738.SZ
2018-02-28,-4.5458,88.4109,92.9567,0.37999424,-3.5435000000000003,263.5435,575647933360.59,百润股份,10.01,3259.41,-0.99,002568.SZ
2018-03-01,12.1766,88.0733,75.8967,0.3812119,13.843699999999998,246.15630000000002,583654608713.82,和而泰,10.04,3273.75,0.44,002402.SZ
2018-03-02,-10.593399999999999,72.8973,83.4907,0.38015256,-9.5,269.5,579409991002.31,和而泰,10.06,3254.53,-0.59,002402.SZ
2018-03-05,-13.7652,67.9114,81.6766,0.37877604,-12.8869,272.88689999999997,576537963357.541,芒果超媒,9.99,3256.93,0.07,300413.SZ
2018-03-06,9.7959,93.458,83.6621,0.37975563,11.3847,248.6153,582204660443.43,天虹股份,10.03,3289.64,1.0,002419.SZ
2018-03-07,-25.668000000000003,67.8036,93.4716,0.37718883000000003,-24.662,284.66200000000003,574891751078.54,皖能电力,10.11,3271.67,-0.55,000543.SZ
2018-03-08,28.262800000000002,84.8061,56.5433,0.38001511,29.8611,230.1389,587932479996.18,创业环保,10.04,3288.41,0.51,600874.SH
2018-03-09,14.023800000000001,81.3599,67.3361,0.38141749,15.41,244.59,595628108140.82,江南化工,10.07,3307.17,0.57,002226.SZ
2018-03-12,23.679499999999997,102.66149999999999,78.982,0.38378544000000003,25.3521,234.64790000000002,600433948538.142,江南化工,10.08,3326.7,0.59,002226.SZ
2018-03-13,13.6071,88.2906,74.68350000000001,0.38514615,15.066500000000001,244.93349999999998,596896188944.261,创维数字,10.01,3310.24,-0.49,000810.SZ
2018-03-14,5.9018,74.6707,68.7689,0.38573633,7.3690999999999995,252.6309,596089105934.331,旗滨集团,7.16,3291.38,-0.57,601636.SH
2018-03-15,13.775,87.0385,73.26350000000001,0.38711383,15.4621,244.5379,604071038632.706,凯盛新能,10.03,3291.11,-0.01,600876.SH
2018-03-16,-21.851100000000002,86.8916,108.7427,0.38492872,-18.95,278.95,594258211060.72,大众公用,10.06,3269.88,-0.65,600635.SH
2018-03-19,8.8464,72.7916,63.94520000000001,0.38581335999999994,10.2181,249.78189999999998,600806903956.301,光环新网,10.01,3279.25,0.29,300383.SZ
2018-03-20,-8.7201,70.479,79.1991,0.38494134999999996,-7.13440000000001,267.13439999999997,600160051080.58,重庆钢铁,10.04,3290.64,0.35,601005.SH
2018-03-21,5.3763,85.2518,79.8755,0.38547898,6.200600000000009,253.7994,597817175235.08,光环新网,10.03,3280.95,-0.29,300383.SZ
2018-03-22,3.7191,82.3116,78.5925,0.38585089,4.74679999999999,255.2532,589933227808.531,国检集团,10.01,3263.48,-0.53,603060.SH
2018-03-23,-17.4569,113.7764,131.23329999999999,0.38410520000000004,-16.12,276.12,574185255794.73,西部黄金,10.02,3152.76,-3.39,601069.SH
2018-03-26,38.3993,121.10079999999999,82.7015,0.38794513,40.4069,219.59310000000002,576687840630.65,阳光电源,10.02,3133.72,-0.6,300274.SZ
2018-03-27,10.5906,110.2009,99.61030000000001,0.38900419,11.707,248.293,581657822462.43,中国长城,10.06,3166.65,1.05,000066.SZ
2018-03-28,7.02599999999999,112.2025,105.17649999999999,0.38970679,8.094199999999999,251.90580000000003,566174020053.781,共进股份,10.06,3122.29,-1.4,603118.SH
2018-04-03,29.0643,132.5062,103.4419,0.39261321999999993,30.2357,229.7643,570557018740.691,涪陵榨菜,8.14,3136.63,-0.84,002507.SZ
2018-04-04,14.1143,97.2093,83.095,0.39402465000000003,14.822000000000001,245.178,573934890924.721,智度股份,9.99,3131.11,-0.18,000676.SZ
2018-04-09,32.744699999999995,108.2748,75.5301,0.39729912,33.867399999999996,226.1326,574612944410.728,我爱我家,10.05,3138.29,0.23,000560.SZ
2018-04-10,33.4512,111.8748,78.4236,0.40064424,34.8583,225.1417,589101373998.279,中南股份,10.05,3190.32,1.66,000717.SZ
2018-04-11,9.4043,98.0157,88.61139999999999,0.40158467000000003,10.906500000000001,249.09349999999998,591312881293.281,恒邦股份,10.04,3208.08,0.56,002237.SZ
2018-04-12,28.3148,88.4091,60.094300000000004,0.40441615000000003,29.020500000000002,230.9795,589386636126.631,陕国投A,9.92,3180.16,-0.87,000563.SZ
2018-04-13,23.021900000000002,86.4743,63.4524,0.40671834,24.09,235.91,586039700408.801,均胜电子,8.99,3159.05,-0.66,600699.SH
2018-04-16,26.0775,107.2816,81.2041,0.40932609000000003,27.1705,232.8295,581328099779.679,智度股份,10.03,3110.65,-1.53,000676.SZ
2018-04-17,6.87619999999999,105.27510000000001,98.3989,0.41001371,7.78129999999999,252.21869999999998,569060833235.789,海特高新,9.98,3066.8,-1.41,002023.SZ
2018-04-18,72.2168,163.7586,91.54180000000001,0.41723539,73.4259,186.5741,577132106899.768,深科技,10.06,3091.4,0.8,000021.SZ
2018-04-19,52.66439999999999,124.0431,71.3787,0.42250182999999997,53.7658,206.2342,594381350731.541,中国铝业,10.11,3117.38,0.84,601600.SH
2018-04-20,-11.603499999999999,85.52959999999999,97.1331,0.42134147999999993,-10.49,270.49,587361419680.076,凯盛新能,9.98,3071.54,-1.47,600876.SH
2018-04-23,23.3335,106.7629,83.4294,0.42367483,24.3059,235.6941,591763611585.246,中国联通,10.06,3068.01,-0.11,600050.SH
2018-04-24,39.002199999999995,121.2881,82.2859,0.42757505,39.9922,220.00779999999997,608116772370.001,岩山科技,10.03,3128.93,1.99,002195.SZ
2018-04-25,13.790999999999999,83.7386,69.94760000000001,0.42895415000000003,14.750499999999999,245.2495,609413596121.737,创维数字,10.05,3117.97,-0.35,000810.SZ
2018-04-26,-30.9994,100.4181,131.4175,0.42585421000000007,-30.359899999999996,290.35990000000004,591829295019.282,益生股份,10.03,3075.03,-1.38,002458.SZ
2018-04-27,25.0302,149.5763,124.54610000000001,0.42835723,26.78,233.22,592399500658.04,白云山,9.99,3082.23,0.23,600332.SH
2018-05-02,45.6991,137.3665,91.6674,0.43292714000000004,47.2941,992.7058999999999,601687531598.32,益生股份,10.0,3081.18,-0.03,002458.SZ
2018-05-03,4.07679999999999,98.5732,94.4964,0.43333482,6.36050000000003,1033.6395,608376970716.646,艾华集团,10.01,3100.86,0.64,603989.SH
2018-05-04,-13.3396,71.1726,84.51219999999999,0.43200086,-11.96,1051.96,603724350211.191,广联达,9.98,3091.03,-0.32,002410.SZ
2018-05-07,27.0898,104.7466,77.6568,0.43470983999999996,28.5061,1011.4938999999999,619305197212.47,润和软件,10.03,3136.64,1.48,300339.SZ
2018-05-08,19.4055,98.242,78.8365,0.43665038999999994,20.8785,1019.1215,629312281113.711,蓝思科技,10.02,3161.5,0.79,300433.SZ
2018-05-09,21.8643,78.3806,56.5163,0.43883682,22.8425,1017.1575,631035949103.937,中材科技,9.98,3159.15,-0.07,002080.SZ
2018-05-10,30.0867,90.9795,60.892799999999994,0.44184548999999995,31.7432,1008.2567999999999,642219139845.108,东方铁塔,10.0,3174.41,0.48,002545.SZ
2018-05-11,25.499499999999998,96.15360000000001,70.6541,0.44439544,26.48,1013.52,639591855011.443,华友钴业,10.01,3163.26,-0.35,603799.SH
2018-05-14,56.858000000000004,124.67309999999999,67.8151,0.45008124,58.4403,981.5597,655829671803.858,双鹭药业,9.99,3174.03,0.34,002038.SZ
2018-05-15,36.3212,106.579,70.2578,0.45371336,38.083400000000005,1001.9166,662972077383.455,柳工,10.05,3192.12,0.57,000528.SZ
2018-05-16,11.0733,91.79979999999999,80.7265,0.45482069,12.0777,1027.9223,660581958538.41,海翔药业,10.1,3169.57,-0.71,002099.SZ
2018-05-17,22.7985,81.8373,59.0388,0.45710054,23.7758,1016.2242,655322859659.471,神州数码,9.99,3154.28,-0.48,000034.SZ
2018-05-18,34.3788,95.11,60.7312,0.46053841999999995,36.29,1003.71,665225747525.254,海油工程,10.08,3193.3,1.24,600583.SH
2018-05-23,22.3112,119.7608,97.44959999999999,0.46276954,23.631700000000002,1016.3683,660069382705.678,罗牛山,8.93,3168.96,-1.41,000735.SZ
2018-05-24,20.4888,91.2741,70.78529999999999,0.46481841999999995,21.7927,1018.2072999999999,655942808843.981,海峡股份,9.99,3154.65,-0.45,002320.SZ
2018-05-25,20.3426,95.1384,74.7958,0.46685267999999996,21.83,1018.17,657816621486.724,东阳光,6.75,3141.3,-0.42,600673.SH
2018-05-28,38.7221,108.5551,69.833,0.47072489000000006,40.4705,999.5295,670842715529.116,东华软件,10.05,3135.08,-0.2,002065.SZ
2018-05-29,14.6587,105.2741,90.61540000000001,0.47219076000000004,15.484000000000002,1024.516,666897649834.175,法拉电子,6.62,3120.46,-0.47,600563.SH
2018-05-30,12.700099999999999,116.5254,103.82530000000001,0.47346077000000003,14.1369,1025.8631,659588957400.311,西部黄金,9.99,3041.44,-2.53,601069.SH
2018-05-31,57.477700000000006,202.1778,144.7001,0.47920854,66.2925,973.7075,685536625836.52,伊利股份,9.96,3095.47,1.78,600887.SH
2018-06-01,21.9287,110.5243,88.59559999999999,0.4814014099999999,22.84,1017.16,678685671269.56,一拖股份,10.0,3075.14,-0.66,601038.SH
2018-06-04,60.321400000000004,146.5745,86.25309999999999,0.48743355,62.5891,977.4109,697650762535.101,海信家电,10.04,3091.19,0.52,000921.SZ
2018-06-05,37.3664,127.0016,89.6352,0.49117019,39.7446000000001,1000.2553999999999,712107721263.509,新安股份,10.03,3114.21,0.74,600596.SH
2018-06-06,26.604200000000002,107.23459999999999,80.6304,0.49383061,28.123,1011.877,716059123731.926,仙琚制药,10.04,3115.18,0.03,002332.SZ
2018-06-07,41.4189,120.3875,78.9686,0.49797250000000004,42.9888,997.0111999999999,716764021950.755,罗牛山,9.99,3109.5,-0.18,000735.SZ
2018-06-08,1.4284000000000001,138.3852,136.95680000000002,0.49811534,8.32,1031.68,711636545499.474,恒逸石化,5.51,3067.15,-1.36,000703.SZ
2018-06-11,42.616800000000005,128.7916,86.17479999999999,0.50237702,44.198100000000004,995.8019,713374184158.667,创维数字,10.03,3052.78,-0.47,000810.SZ
2018-06-12,24.921100000000003,119.6291,94.708,0.50486913,27.0336,1012.9664,730793300728.217,中粮科技,10.01,3079.8,0.89,000930.SZ
2018-06-13,14.1626,102.4359,88.2733,0.5062853900000001,15.2281,1024.7719,725183530474.612,罗牛山,4.64,3049.8,-0.97,000735.SZ
2018-06-14,28.0602,113.7109,85.6507,0.50909141,29.2467000000001,1010.7533,722835127015.352,盛和资源,6.85,3044.16,-0.18,600392.SH
2018-06-15,26.2838,130.9215,104.63770000000001,0.51171979,28.6,1011.4,721044912950.365,江丰电子,9.2,3021.9,-0.73,300666.SZ
2018-06-19,-21.1157,170.6823,191.798,0.50960822,-19.8898,1059.8898,696660627229.007,厦门钨业,1.72,2907.82,-3.78,600549.SH
2018-06-20,7.5352,117.40459999999999,109.8694,0.51036174,9.222399999999979,1030.7776,706115218563.967,首钢股份,10.1,2915.73,0.27,000959.SZ
2018-06-21,-9.1094,124.0858,133.1952,0.5094508,-8.34200000000004,1048.3419999999999,699203121000.881,新和成,8.48,2875.81,-1.37,002001.SZ
2018-06-22,1.1157000000000101,98.1599,97.0442,0.50956237,2.28,1037.72,701026739796.919,当升科技,10.0,2889.76,0.49,300073.SZ
2018-06-25,-37.794000000000004,87.6487,125.4427,0.5057829699999999,-36.774899999999995,1076.7749000000001,693877386860.322,古井贡酒,7.03,2859.34,-1.05,000596.SZ
2018-06-26,23.632399999999997,134.0698,110.4374,0.50814621,26.245500000000003,1013.7545,690661373027.054,绿色动力,10.04,2844.51,-0.52,601330.SH
2018-06-27,-12.5065,112.0132,124.5197,0.50689556,-11.589400000000001,1051.5894,669832963940.311,神州信息,10.02,2813.18,-1.1,000555.SZ
2018-06-28,8.05000000000001,138.22469999999998,130.1747,0.5077005600000001,9.55330000000002,1030.4467,659936942166.691,长盈精密,10.01,2786.9,-0.93,300115.SZ
2018-07-03,3.43259999999999,172.68330000000003,169.2507,0.50804382,5.5367999999999995,1034.4632000000001,654501324516.454,航发控制,10.03,2786.89,0.41,000738.SZ
2018-07-04,-14.328199999999999,91.6325,105.9607,0.5066109999999999,-12.981900000000001,1052.9819,643331371957.849,太阳能,10.03,2759.13,-1.0,000591.SZ
2018-07-05,22.655500000000004,115.8859,93.2304,0.50887655,23.536199999999997,1016.4638,642653869098.712,东方雨虹,3.0,2733.88,-0.91,002271.SZ
2018-07-06,43.8544,143.263,99.4086,0.51326199,45.68,994.32,652059184503.761,一拖股份,10.06,2747.23,0.49,601038.SH
2018-07-09,34.3163,110.3567,76.0404,0.51669362,36.4724,1003.5275999999999,675787208582.835,领益智造,10.04,2815.11,2.47,002600.SZ
2018-07-10,6.0923,90.2904,84.1981,0.51730285,7.7638000000000496,1032.2362,679787151506.816,西部建设,10.03,2827.63,0.44,002302.SZ
2018-07-11,-2.5362,86.15559999999999,88.6918,0.51704923,-0.7723999999999801,1040.7724,670698018495.378,全志科技,10.0,2777.77,-1.76,300458.SZ
2018-07-12,17.924400000000002,107.5592,89.6348,0.5188416699999999,19.6518,1020.3482,686367914875.689,世联行,10.07,2837.66,2.16,002285.SZ
2018-07-13,10.886400000000002,92.06290000000001,81.17649999999999,0.51993031,12.57,1027.43,694019228316.597,海思科,10.03,2831.18,-0.23,002653.SZ
2018-07-16,-0.9932,79.7642,80.7574,0.51983099,0.30599999999999,1039.694,692525136563.448,神州数码,10.03,2814.04,-0.61,000034.SZ
2018-07-17,-6.3304,70.3433,76.6737,0.51919795,-4.94559999999998,1044.9456,684016609953.631,当升科技,10.01,2798.13,-0.57,300073.SZ
2018-07-18,-1.0469000000000102,73.2589,74.3058,0.51909326,0.14970000000001002,1039.8503,681028340143.61,金安国纪,10.04,2787.26,-0.39,002636.SZ
2018-07-19,24.3952,93.3892,68.994,0.52153278,27.0581,1012.9419,683385211226.319,恩捷股份,10.0,2772.55,-0.53,002812.SZ
2018-07-20,21.36,118.399,97.039,0.5236687800000001,23.18,1016.82,693830240912.891,岩山科技,10.1,2829.27,2.05,002195.SZ
2018-07-23,-1.3849,110.0375,111.4224,0.52353029,0.54860000000001,1039.4514,691710980581.321,成都银行,10.05,2859.54,1.07,601838.SH
2018-07-24,26.347399999999997,137.92770000000002,111.58030000000001,0.52616503,28.0239999999999,1011.9760000000001,704816831464.54,四川路桥,10.12,2905.56,1.61,600039.SH
2018-07-25,16.1758,99.5882,83.41239999999999,0.52778261,17.8156,1022.1844,706422824226.774,蓝色光标,10.09,2903.65,-0.07,300058.SZ
2018-07-26,3.9326999999999996,93.5692,89.6365,0.5281758799999999,5.45809999999998,1034.5419,697641382646.953,浙江世宝,10.02,2882.23,-0.74,002703.SZ
2018-07-27,25.566999999999997,93.4875,67.9205,0.53073258,27.16,1012.84,697411975009.95,沃森生物,9.99,2873.59,-0.3,300142.SZ
2018-07-30,23.5058,114.46610000000001,90.9603,0.53308316,26.827800000000003,1013.1722,694839606411.419,中交设计,6.43,2869.05,-0.16,600720.SH
2018-07-31,30.9291,105.9442,75.0151,0.53617607,32.692,1007.308,697999188163.551,汤臣倍健,10.0,2876.4,0.26,300146.SZ
2018-08-01,9.3866,102.51870000000001,93.1321,0.53711473,10.871500000000001,1029.1285,685693443504.661,汤臣倍健,10.02,2824.53,-1.8,300146.SZ
2018-08-02,3.62910000000001,141.0303,137.40120000000002,0.53747764,6.583200000000001,1033.4168,671100897855.211,东方精工,10.0,2768.02,-2.0,002611.SZ
2018-08-03,5.10570000000001,112.6591,107.5534,0.53798821,6.51,1033.49,655128253881.95,东方精工,10.08,2740.44,-1.0,002611.SZ
2018-08-06,30.6312,127.0408,96.4096,0.5410513299999999,31.6925,1008.3075,646031266584.458,中广核技,4.51,2705.16,-1.29,000881.SZ
2018-08-07,29.8501,125.0546,95.20450000000001,0.5440363399999999,32.2067,1007.7933,667599574369.901,兴发集团,10.03,2779.37,2.74,600141.SH
2018-08-08,16.5803,120.2147,103.6344,0.54569437,17.626199999999997,1022.3738000000001,657433270282.18,中海油服,7.64,2744.07,-1.27,601808.SH
2018-08-09,52.145,141.6595,89.51450000000001,0.55090887,54.6058,985.3942,682981163375.596,国投智能,10.02,2794.38,1.83,300188.SZ
2018-08-10,0.5425,91.2888,90.74629999999999,0.55096312,1.94,1038.06,686048156669.449,康泰生物,10.01,2795.31,0.03,300601.SZ
2018-08-13,-5.7795000000000005,82.1998,87.97930000000001,0.55038517,-4.525,1044.525,683725247129.58,金安国纪,10.02,2785.87,-0.34,002636.SZ
